Timestamp,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8
602164.0210783,161821.546875,147880.3125,195006.28125,197492.0625,159879.265625,170086.59375,165483.5625,159036.0625
602164.0210904,161343.125,147339.046875,194723.84375,196928.984375,159249.578125,169374.109375,164922.890625,158548.4375
602164.0229468,159899.734375,146275.546875,194229.515625,194962.75,157179.796875,168067.328125,164110.890625,157836.765625
602164.0260396,159588.15625,146166.015625,194195.453125,194465.734375,156681.171875,167972.921875,164124.75,157839.0
602164.0260488,160241.8125,146735.09375,194468.765625,195321.4375,157575.609375,168696.671875,164622.21875,158263.859375
602164.0308599,161832.890625,147879.234375,195005.21875,197496.8125,159877.75,170090.875,165485.890625,159038.125
602164.0308712,161356.0,147345.484375,194725.546875,196935.59375,159250.203125,169377.59375,164926.375,158552.640625
602164.0308742,159908.40625,146284.390625,194230.234375,194968.828125,157179.359375,168073.234375,164118.40625,157841.953125
602164.0308771,159589.140625,146173.171875,194196.25,194473.234375,156676.265625,167974.890625,164126.71875,157840.96875
602164.032951,160236.890625,146739.203125,194470.640625,195322.15625,157566.65625,168694.53125,164621.671875,158261.890625
602164.0354546,161831.28125,147888.09375,195007.890625,197501.359375,159876.140625,170101.171875,165497.515625,159041.4375
602164.0380197,161360.921875,147355.046875,194727.609375,196950.890625,159260.84375,169388.046875,164936.484375,158555.234375
602164.0449343,159915.203125,146289.046875,194228.890625,194976.875,157185.34375,168080.03125,164119.5625,157834.96875
602164.0449435,159595.046875,146169.515625,194190.4375,194472.078125,156677.78125,167979.890625,164123.859375,157831.390625
602164.0536244,160258.4375,146744.484375,194477.4375,195333.515625,157578.734375,168704.359375,164626.78125,158262.078125
602164.0536384,161856.328125,147896.21875,195021.578125,197513.96875,159889.1875,170109.5625,165505.109375,159045.546875
602164.0598862,161387.46875,147367.109375,194738.953125,196960.984375,159271.296875,169401.46875,164948.640625,158558.546875
602164.0599003,159937.828125,146300.40625,194237.828125,194991.078125,157196.515625,168085.484375,164126.0,157839.4375
602164.0698914,159612.03125,146175.859375,194193.03125,194479.671875,156681.171875,167978.828125,164126.28125,157833.09375
602164.0699061,160260.234375,146739.65625,194465.546875,195323.234375,157566.03125,168694.609375,164618.90625,158254.03125
602164.0717116,161859.265625,147894.4375,195009.5,197506.109375,159879.890625,170102.859375,165497.78125,159038.75
602164.0785581,161397.578125,147372.296875,194736.09375,196964.5625,159279.796875,169404.234375,164947.5625,158559.53125
602164.0785703,159952.9375,146313.546875,194242.5625,194995.5625,157208.5,168101.9375,164137.0,157844.984375
602164.0879667,159622.390625,146188.8125,194201.265625,194487.546875,156696.90625,167994.5625,164135.296875,157835.875
602164.0976823,160258.796875,146745.375,194469.578125,195329.40625,157579.625,168699.625,164620.515625,158253.3125
602164.0976895,161846.390625,147889.34375,194999.125,197501.546875,159883.28125,170099.375,165487.859375,159028.109375
602164.0976928,161395.78125,147374.09375,194727.875,196976.1875,159295.796875,169411.921875,164943.28125,158557.375
602164.1010392,159960.53125,146318.546875,194237.390625,195016.296875,157231.828125,168106.21875,164129.9375,157843.015625
602164.1010432,159619.8125,146184.171875,194191.34375,194496.03125,156706.390625,167985.265625,164123.140625,157827.375
602164.1092371,160268.984375,146749.671875,194467.34375,195338.515625,157590.625,168699.171875,164617.828125,158252.421875
602164.1254053,161868.125,147902.84375,195011.921875,197520.234375,159904.828125,170110.46875,165495.625,159037.765625
602164.1254127,161418.765625,147388.65625,194740.296875,196993.796875,159315.546875,169414.703125,164947.5625,158564.71875
602164.1254142,159969.46875,146322.03125,194237.828125,195021.9375,157236.75,168099.875,164127.171875,157841.046875
602164.1285847,159646.53125,146197.765625,194194.109375,194508.375,156717.5625,167988.390625,164125.921875,157830.6875
602164.1285922,160294.015625,146764.421875,194472.171875,195344.515625,157594.46875,168697.390625,164616.671875,158250.359375
602164.1304939,161894.046875,147919.46875,195019.25,197528.71875,159911.890625,170109.75,165499.921875,159036.0625
602164.1342488,161439.0625,147396.890625,194741.734375,197008.546875,159329.859375,169418.0,164952.9375,158558.640625
602164.1473285,159987.796875,146330.078125,194242.65625,195044.015625,157256.875,168108.46875,164134.140625,157838.90625
